Time[s], RIGHT, LEFT, BACK, FWD, SO
6.335319, 1, 0, 1, 1, 0
6.335649, 1, 0, 1, 1, 1
6.335982, 1, 0, 1, 1, 0
6.336313, 1, 0, 1, 1, 1
6.336646, 1, 0, 1, 1, 0
6.336976, 1, 0, 1, 1, 1
6.337309, 1, 0, 1, 1, 0
6.33764, 1, 0, 1, 1, 1
6.337973, 1, 0, 1, 1, 0
6.338303, 1, 0, 1, 1, 1
6.338636, 1, 0, 1, 1, 0
6.338967, 1, 0, 1, 1, 1
6.3393, 1, 0, 1, 1, 0
6.33963, 1, 0, 1, 1, 1
6.339963, 1, 0, 1, 1, 0
6.340294, 1, 0, 1, 1, 1
6.340627, 1, 0, 1, 1, 0
6.340957, 1, 0, 1, 1, 1
6.34129, 1, 0, 1, 1, 0
6.341621, 1, 0, 1, 1, 1
6.341954, 1, 0, 1, 1, 0
6.342284, 1, 0, 1, 1, 1
6.342617, 1, 0, 1, 1, 0
6.342948, 1, 0, 1, 1, 1
6.343281, 1, 0, 1, 1, 0
6.343611, 1, 0, 1, 1, 1
6.343944, 1, 0, 1, 1, 0
6.344275, 1, 0, 1, 1, 1
6.344608, 1, 0, 1, 1, 0
6.344938, 1, 0, 1, 1, 1
6.345271, 1, 0, 1, 1, 0
6.345602, 1, 0, 1, 1, 1
6.345935, 1, 0, 1, 1, 0
6.346265, 1, 0, 1, 1, 1
6.346598, 1, 0, 1, 1, 0
6.346929, 1, 0, 1, 1, 1
6.347262, 1, 0, 1, 1, 0
6.347592, 1, 0, 1, 1, 1
6.347925, 1, 0, 1, 1, 0
6.348256, 1, 0, 1, 1, 1
6.348589, 1, 0, 1, 1, 0
6.348919, 1, 0, 1, 1, 1
6.349252, 1, 0, 1, 1, 0
6.349583, 1, 0, 1, 1, 1
6.349916, 1, 0, 1, 1, 0
6.350246, 1, 0, 1, 1, 1
6.350579, 1, 0, 1, 1, 0
6.35091, 1, 0, 1, 1, 1
6.351243, 1, 0, 1, 1, 0
6.351573, 1, 0, 1, 1, 1
6.351906, 1, 0, 1, 1, 0
6.352237, 1, 0, 1, 1, 1
6.35257, 1, 0, 1, 1, 0
6.3529, 1, 0, 1, 1, 1
6.353233, 1, 0, 1, 1, 0
6.353564, 1, 0, 1, 1, 1
6.353897, 1, 0, 1, 1, 0
6.354227, 1, 0, 1, 1, 1
6.35456, 1, 0, 1, 1, 0
6.354891, 1, 0, 1, 1, 1
6.355224, 1, 0, 1, 1, 0
6.355554, 1, 0, 1, 1, 1
6.355887, 1, 0, 1, 1, 0
6.356218, 1, 0, 1, 1, 1
6.356551, 1, 0, 1, 1, 0
6.356881, 1, 0, 1, 1, 1
6.357214, 1, 0, 1, 1, 0
6.357544, 1, 0, 1, 1, 1
6.357878, 1, 0, 1, 1, 0
6.358208, 1, 0, 1, 1, 1
6.358541, 1, 0, 1, 1, 0
6.358871, 1, 0, 1, 1, 1
6.359205, 1, 0, 1, 1, 0
6.359535, 1, 0, 1, 1, 1
6.359868, 1, 0, 1, 1, 0
6.360198, 1, 0, 1, 1, 1
6.360532, 1, 0, 1, 1, 0
6.360862, 1, 0, 1, 1, 1
6.361195, 1, 0, 1, 1, 0
6.361525, 1, 0, 1, 1, 1
6.362525, 1, 0, 1, 1, 0
6.362855, 1, 0, 1, 1, 1
6.363855, 1, 0, 1, 1, 0
6.364185, 1, 0, 1, 1, 1
6.365185, 1, 0, 1, 1, 0
6.365515, 1, 0, 1, 1, 1
6.366514, 1, 0, 1, 1, 0
6.366845, 1, 0, 1, 1, 1
6.367178, 1, 0, 1, 1, 0
6.367508, 1, 0, 1, 1, 1
6.367841, 1, 0, 1, 1, 0
6.368172, 1, 0, 1, 1, 1
6.368505, 1, 0, 1, 1, 0
6.368835, 1, 0, 1, 1, 1
6.369168, 1, 0, 1, 1, 0
6.369499, 1, 0, 1, 1, 1
6.369832, 1, 0, 1, 1, 0
6.370162, 1, 0, 1, 1, 1
6.370495, 1, 0, 1, 1, 0
6.370826, 1, 0, 1, 1, 1
6.371159, 1, 0, 1, 1, 0
6.371489, 1, 0, 1, 1, 1
6.371822, 1, 0, 1, 1, 0
6.372153, 1, 0, 1, 1, 1
6.372486, 1, 0, 1, 1, 0
6.372816, 1, 0, 1, 1, 1
6.373149, 1, 0, 1, 1, 0
6.37348, 1, 0, 1, 1, 1
6.373813, 1, 0, 1, 1, 0
6.374143, 1, 0, 1, 1, 1
6.374476, 1, 0, 1, 1, 0
6.374807, 1, 0, 1, 1, 1
6.37514, 1, 0, 1, 1, 0
6.37547, 1, 0, 1, 1, 1
6.375803, 1, 0, 1, 1, 0
6.376134, 1, 0, 1, 1, 1
6.376467, 1, 0, 1, 1, 0
6.376797, 1, 0, 1, 1, 1
6.37713, 1, 0, 1, 1, 0
6.377461, 1, 0, 1, 1, 1
6.377794, 1, 0, 1, 1, 0
6.378124, 1, 0, 1, 1, 1
6.378457, 1, 0, 1, 1, 0
6.378788, 1, 0, 1, 1, 1
6.379121, 1, 0, 1, 1, 0
6.379451, 1, 0, 1, 1, 1
6.379784, 1, 0, 1, 1, 0
6.380115, 1, 0, 1, 1, 1
6.380448, 1, 0, 1, 1, 0
6.380778, 1, 0, 1, 1, 1
6.381111, 1, 0, 1, 1, 0
6.381442, 1, 0, 1, 1, 1
6.381775, 1, 0, 1, 1, 0
6.382105, 1, 0, 1, 1, 1
6.382438, 1, 0, 1, 1, 0
6.382769, 1, 0, 1, 1, 1
6.383102, 1, 0, 1, 1, 0
6.383432, 1, 0, 1, 1, 1
6.383765, 1, 0, 1, 1, 0
6.384096, 1, 0, 1, 1, 1
6.384429, 1, 0, 1, 1, 0
6.384759, 1, 0, 1, 1, 1
6.385092, 1, 0, 1, 1, 0
6.385423, 1, 0, 1, 1, 1
6.385756, 1, 0, 1, 1, 0
6.386086, 1, 0, 1, 1, 1
6.386419, 1, 0, 1, 1, 0
6.38675, 1, 0, 1, 1, 1
6.387083, 1, 0, 1, 1, 0
6.387413, 1, 0, 1, 1, 1
6.387746, 1, 0, 1, 1, 0
6.388077, 1, 0, 1, 1, 1
6.38841, 1, 0, 1, 1, 0
6.38874, 1, 0, 1, 1, 1
6.389073, 1, 0, 1, 1, 0
6.389404, 1, 0, 1, 1, 1
6.389737, 1, 0, 1, 1, 0
6.390067, 1, 0, 1, 1, 1
6.3904, 1, 0, 1, 1, 0
6.390731, 1, 0, 1, 1, 1
6.391064, 1, 0, 1, 1, 0
6.391394, 1, 0, 1, 1, 1
6.391727, 1, 0, 1, 1, 0
6.392058, 1, 0, 1, 1, 1
6.392391, 1, 0, 1, 1, 0
6.392721, 1, 0, 1, 1, 1
6.393054, 1, 0, 1, 1, 0
6.393384, 1, 0, 1, 1, 1
6.393718, 1, 0, 1, 1, 0
6.394048, 1, 0, 1, 1, 1
6.394381, 1, 0, 1, 1, 0
6.394711, 1, 0, 1, 1, 1
6.395045, 1, 0, 1, 1, 0
6.395375, 1, 0, 1, 1, 1
6.395708, 1, 0, 1, 1, 0
6.396038, 1, 0, 1, 1, 1
6.396372, 1, 0, 1, 1, 0
6.396702, 1, 0, 1, 1, 1
6.397035, 1, 0, 1, 1, 0
6.397365, 1, 0, 1, 1, 1
6.397699, 1, 0, 1, 1, 0
6.398029, 1, 0, 1, 1, 1
6.398362, 1, 0, 1, 1, 0
6.398692, 1, 0, 1, 1, 1
6.399026, 1, 0, 1, 1, 0
6.399356, 1, 0, 1, 1, 1
6.399689, 1, 0, 1, 1, 0
6.400019, 1, 0, 1, 1, 1
6.400353, 1, 0, 1, 1, 0
6.400683, 1, 0, 1, 1, 1
6.401016, 1, 0, 1, 1, 0
6.401346, 1, 0, 1, 1, 1
6.40168, 1, 0, 1, 1, 0
6.40201, 1, 0, 1, 1, 1
6.402343, 1, 0, 1, 1, 0
6.402673, 1, 0, 1, 1, 1
6.403007, 1, 0, 1, 1, 0
6.403337, 1, 0, 1, 1, 1
6.40367, 1, 0, 1, 1, 0
6.404, 1, 0, 1, 1, 1
6.404334, 1, 0, 1, 1, 0
6.404664, 1, 0, 1, 1, 1
6.404997, 1, 0, 1, 1, 0
6.405327, 1, 0, 1, 1, 1
6.406327, 1, 0, 1, 1, 0
6.406657, 1, 0, 1, 1, 1
6.407657, 1, 0, 1, 1, 0
6.407987, 1, 0, 1, 1, 1
6.408987, 1, 0, 1, 1, 0
6.409317, 1, 0, 1, 1, 1
6.410316, 1, 0, 1, 1, 0
6.410647, 1, 0, 1, 1, 1
6.41098, 1, 0, 1, 1, 0
6.41131, 1, 0, 1, 1, 1
6.411643, 1, 0, 1, 1, 0
6.411974, 1, 0, 1, 1, 1
6.412307, 1, 0, 1, 1, 0
6.412637, 1, 0, 1, 1, 1
6.41297, 1, 0, 1, 1, 0
6.413301, 1, 0, 1, 1, 1
6.413634, 1, 0, 1, 1, 0
6.413964, 1, 0, 1, 1, 1
6.414297, 1, 0, 1, 1, 0
6.414628, 1, 0, 1, 1, 1
6.414961, 1, 0, 1, 1, 0
6.415291, 1, 0, 1, 1, 1
6.415624, 1, 0, 1, 1, 0
6.415955, 1, 0, 1, 1, 1
6.416288, 1, 0, 1, 1, 0
6.416618, 1, 0, 1, 1, 1
6.416951, 1, 0, 1, 1, 0
6.417282, 1, 0, 1, 1, 1
6.417615, 1, 0, 1, 1, 0
6.417945, 1, 0, 1, 1, 1
6.418278, 1, 0, 1, 1, 0
6.418609, 1, 0, 1, 1, 1
6.418942, 1, 0, 1, 1, 0
6.419272, 1, 0, 1, 1, 1
6.419605, 1, 0, 1, 1, 0
6.419936, 1, 0, 1, 1, 1
6.420269, 1, 0, 1, 1, 0
6.420599, 1, 0, 1, 1, 1
6.420932, 1, 0, 1, 1, 0
6.421263, 1, 0, 1, 1, 1
6.421596, 1, 0, 1, 1, 0
6.421926, 1, 0, 1, 1, 1
6.422259, 1, 0, 1, 1, 0
6.42259, 1, 0, 1, 1, 1
6.422923, 1, 0, 1, 1, 0
6.423253, 1, 0, 1, 1, 1
6.423586, 1, 0, 1, 1, 0
6.423917, 1, 0, 1, 1, 1
6.42425, 1, 0, 1, 1, 0
6.42458, 1, 0, 1, 1, 1
6.424913, 1, 0, 1, 1, 0
6.425244, 1, 0, 1, 1, 1
6.425577, 1, 0, 1, 1, 0
6.425907, 1, 0, 1, 1, 1
6.42624, 1, 0, 1, 1, 0
6.426571, 1, 0, 1, 1, 1
6.426904, 1, 0, 1, 1, 0
6.427234, 1, 0, 1, 1, 1
6.427567, 1, 0, 1, 1, 0
6.427898, 1, 0, 1, 1, 1
6.428231, 1, 0, 1, 1, 0
6.428561, 1, 0, 1, 1, 1
6.428894, 1, 0, 1, 1, 0
6.429225, 1, 0, 1, 1, 1
6.429558, 1, 0, 1, 1, 0
6.429888, 1, 0, 1, 1, 1
6.430221, 1, 0, 1, 1, 0
6.430552, 1, 0, 1, 1, 1
6.430885, 1, 0, 1, 1, 0
6.431215, 1, 0, 1, 1, 1
6.431548, 1, 0, 1, 1, 0
6.431879, 1, 0, 1, 1, 1
6.432212, 1, 0, 1, 1, 0
6.432542, 1, 0, 1, 1, 1
6.432875, 1, 0, 1, 1, 0
6.433206, 1, 0, 1, 1, 1
6.433539, 1, 0, 1, 1, 0
6.433869, 1, 0, 1, 1, 1
6.434202, 1, 0, 1, 1, 0
6.434533, 1, 0, 1, 1, 1
6.434866, 1, 0, 1, 1, 0
6.435196, 1, 0, 1, 1, 1
6.435529, 1, 0, 1, 1, 0
6.43586, 1, 0, 1, 1, 1
6.436193, 1, 0, 1, 1, 0
6.436523, 1, 0, 1, 1, 1
6.436856, 1, 0, 1, 1, 0
6.437187, 1, 0, 1, 1, 1
6.43752, 1, 0, 1, 1, 0
6.43785, 1, 0, 1, 1, 1
6.438183, 1, 0, 1, 1, 0
6.438514, 1, 0, 1, 1, 1
6.438847, 1, 0, 1, 1, 0
6.439177, 1, 0, 1, 1, 1
6.43951, 1, 0, 1, 1, 0
6.439841, 1, 0, 1, 1, 1
6.440174, 1, 0, 1, 1, 0
6.440504, 1, 0, 1, 1, 1
6.440837, 1, 0, 1, 1, 0
6.441168, 1, 0, 1, 1, 1
6.441501, 1, 0, 1, 1, 0
6.441831, 1, 0, 1, 1, 1
6.442164, 1, 0, 1, 1, 0
6.442495, 1, 0, 1, 1, 1
6.442828, 1, 0, 1, 1, 0
6.443158, 1, 0, 1, 1, 1
6.443491, 1, 0, 1, 1, 0
6.443822, 1, 0, 1, 1, 1
6.444155, 1, 0, 1, 1, 0
6.444485, 1, 0, 1, 1, 1
6.444818, 1, 0, 1, 1, 0
6.445149, 1, 0, 1, 1, 1
6.445482, 1, 0, 1, 1, 0
6.445812, 1, 0, 1, 1, 1
6.446145, 1, 0, 1, 1, 0
6.446476, 1, 0, 1, 1, 1
6.446809, 1, 0, 1, 1, 0
6.447139, 1, 0, 1, 1, 1
6.447472, 1, 0, 1, 1, 0
6.447803, 1, 0, 1, 1, 1
6.448136, 1, 0, 1, 1, 0
6.448466, 1, 0, 1, 1, 1
6.448799, 1, 0, 1, 1, 0
6.44913, 1, 0, 1, 1, 1
6.450129, 1, 0, 1, 1, 0
6.45046, 1, 0, 1, 1, 1
6.451459, 1, 0, 1, 1, 0
6.451789, 1, 0, 1, 1, 1
6.452789, 1, 0, 1, 1, 0
6.453119, 1, 0, 1, 1, 1
6.454119, 1, 0, 1, 1, 0
6.454449, 1, 0, 1, 1, 1
6.454782, 1, 0, 1, 1, 0
6.455113, 1, 0, 1, 1, 1
6.455446, 1, 0, 1, 1, 0
6.455776, 1, 0, 1, 1, 1
6.456109, 1, 0, 1, 1, 0
6.45644, 1, 0, 1, 1, 1
6.456773, 1, 0, 1, 1, 0
6.457103, 1, 0, 1, 1, 1
6.457436, 1, 0, 1, 1, 0
6.457767, 1, 0, 1, 1, 1
6.4581, 1, 0, 1, 1, 0
6.45843, 1, 0, 1, 1, 1
6.458763, 1, 0, 1, 1, 0
6.459094, 1, 0, 1, 1, 1
6.459427, 1, 0, 1, 1, 0
6.459757, 1, 0, 1, 1, 1
6.46009, 1, 0, 1, 1, 0
6.460421, 1, 0, 1, 1, 1
6.460754, 1, 0, 1, 1, 0
6.461084, 1, 0, 1, 1, 1
6.461417, 1, 0, 1, 1, 0
6.461748, 1, 0, 1, 1, 1
6.462081, 1, 0, 1, 1, 0
6.462411, 1, 0, 1, 1, 1
6.462744, 1, 0, 1, 1, 0
6.463075, 1, 0, 1, 1, 1
6.463408, 1, 0, 1, 1, 0
6.463738, 1, 0, 1, 1, 1
6.464071, 1, 0, 1, 1, 0
6.464402, 1, 0, 1, 1, 1
6.464735, 1, 0, 1, 1, 0
6.465065, 1, 0, 1, 1, 1
6.465398, 1, 0, 1, 1, 0
6.465729, 1, 0, 1, 1, 1
6.466062, 1, 0, 1, 1, 0
6.466392, 1, 0, 1, 1, 1
6.466725, 1, 0, 1, 1, 0
6.467056, 1, 0, 1, 1, 1
6.467389, 1, 0, 1, 1, 0
6.467719, 1, 0, 1, 1, 1
6.468052, 1, 0, 1, 1, 0
6.468383, 1, 0, 1, 1, 1
6.468716, 1, 0, 1, 1, 0
6.469046, 1, 0, 1, 1, 1
6.469379, 1, 0, 1, 1, 0
6.46971, 1, 0, 1, 1, 1
6.470043, 1, 0, 1, 1, 0
6.470373, 1, 0, 1, 1, 1
6.470706, 1, 0, 1, 1, 0
6.471037, 1, 0, 1, 1, 1
6.47137, 1, 0, 1, 1, 0
6.4717, 1, 0, 1, 1, 1
6.472033, 1, 0, 1, 1, 0
6.472364, 1, 0, 1, 1, 1
6.472697, 1, 0, 1, 1, 0
6.473027, 1, 0, 1, 1, 1
6.47336, 1, 0, 1, 1, 0
6.473691, 1, 0, 1, 1, 1
6.474024, 1, 0, 1, 1, 0
6.474354, 1, 0, 1, 1, 1
6.474687, 1, 0, 1, 1, 0
6.475018, 1, 0, 1, 1, 1
6.475351, 1, 0, 1, 1, 0
6.475681, 1, 0, 1, 1, 1
6.476014, 1, 0, 1, 1, 0
6.476345, 1, 0, 1, 1, 1
6.476678, 1, 0, 1, 1, 0
6.477008, 1, 0, 1, 1, 1
6.477341, 1, 0, 1, 1, 0
6.477671, 1, 0, 1, 1, 1
6.478005, 1, 0, 1, 1, 0
6.478335, 1, 0, 1, 1, 1
6.478668, 1, 0, 1, 1, 0
6.478998, 1, 0, 1, 1, 1
6.479332, 1, 0, 1, 1, 0
6.479662, 1, 0, 1, 1, 1
6.479995, 1, 0, 1, 1, 0
6.480325, 1, 0, 1, 1, 1
6.480659, 1, 0, 1, 1, 0
6.480989, 1, 0, 1, 1, 1
6.481322, 1, 0, 1, 1, 0
6.481652, 1, 0, 1, 1, 1
6.481986, 1, 0, 1, 1, 0
6.482316, 1, 0, 1, 1, 1
6.482649, 1, 0, 1, 1, 0
6.482979, 1, 0, 1, 1, 1
6.483313, 1, 0, 1, 1, 0
6.483643, 1, 0, 1, 1, 1
6.483976, 1, 0, 1, 1, 0
6.484306, 1, 0, 1, 1, 1
6.48464, 1, 0, 1, 1, 0
6.48497, 1, 0, 1, 1, 1
6.485303, 1, 0, 1, 1, 0
6.485633, 1, 0, 1, 1, 1
6.485967, 1, 0, 1, 1, 0
6.486297, 1, 0, 1, 1, 1
6.48663, 1, 0, 1, 1, 0
6.48696, 1, 0, 1, 1, 1
6.487294, 1, 0, 1, 1, 0
6.487624, 1, 0, 1, 1, 1
6.487957, 1, 0, 1, 1, 0
6.488287, 1, 0, 1, 1, 1
6.488621, 1, 0, 1, 1, 0
6.488951, 1, 0, 1, 1, 1
6.489284, 1, 0, 1, 1, 0
6.489614, 1, 0, 1, 1, 1
6.489948, 1, 0, 1, 1, 0
6.490278, 1, 0, 1, 1, 1
6.490611, 1, 0, 1, 1, 0
6.490941, 1, 0, 1, 1, 1
6.491274, 1, 0, 1, 1, 0
6.491605, 1, 0, 1, 1, 1
6.491938, 1, 0, 1, 1, 0
6.492268, 1, 0, 1, 1, 1
6.492601, 1, 0, 1, 1, 0
6.492932, 1, 0, 1, 1, 1
6.493931, 1, 0, 1, 1, 0
6.494262, 1, 0, 1, 1, 1
6.495261, 1, 0, 1, 1, 0
6.495591, 1, 0, 1, 1, 1
6.496591, 1, 0, 1, 1, 0
6.496921, 1, 0, 1, 1, 1
6.497921, 1, 0, 1, 1, 0
6.498251, 1, 0, 1, 1, 1
6.498584, 1, 0, 1, 1, 0
6.498915, 1, 0, 1, 1, 1
6.499248, 1, 0, 1, 1, 0
6.499578, 1, 0, 1, 1, 1
6.499911, 1, 0, 1, 1, 0
6.500242, 1, 0, 1, 1, 1
6.500575, 1, 0, 1, 1, 0
6.500905, 1, 0, 1, 1, 1
6.501238, 1, 0, 1, 1, 0
6.501569, 1, 0, 1, 1, 1
6.501902, 1, 0, 1, 1, 0
6.502232, 1, 0, 1, 1, 1
6.502565, 1, 0, 1, 1, 0
6.502896, 1, 0, 1, 1, 1
6.503229, 1, 0, 1, 1, 0
6.503559, 1, 0, 1, 1, 1
6.503892, 1, 0, 1, 1, 0
6.504223, 1, 0, 1, 1, 1
6.504556, 1, 0, 1, 1, 0
6.504886, 1, 0, 1, 1, 1
6.505219, 1, 0, 1, 1, 0
6.50555, 1, 0, 1, 1, 1
6.505883, 1, 0, 1, 1, 0
6.506213, 1, 0, 1, 1, 1
6.506546, 1, 0, 1, 1, 0
6.506877, 1, 0, 1, 1, 1
6.50721, 1, 0, 1, 1, 0
6.50754, 1, 0, 1, 1, 1
6.507873, 1, 0, 1, 1, 0
6.508204, 1, 0, 1, 1, 1
6.508537, 1, 0, 1, 1, 0
6.508867, 1, 0, 1, 1, 1
6.5092, 1, 0, 1, 1, 0
6.509531, 1, 0, 1, 1, 1
6.509864, 1, 0, 1, 1, 0
6.510194, 1, 0, 1, 1, 1
6.510527, 1, 0, 1, 1, 0
6.510858, 1, 0, 1, 1, 1
6.511191, 1, 0, 1, 1, 0
6.511521, 1, 0, 1, 1, 1
6.511854, 1, 0, 1, 1, 0
6.512185, 1, 0, 1, 1, 1
6.512518, 1, 0, 1, 1, 0
6.512848, 1, 0, 1, 1, 1
6.513181, 1, 0, 1, 1, 0
6.513512, 1, 0, 1, 1, 1
6.513845, 1, 0, 1, 1, 0
6.514175, 1, 0, 1, 1, 1
6.514508, 1, 0, 1, 1, 0
6.514839, 1, 0, 1, 1, 1
6.515172, 1, 0, 1, 1, 0
6.515502, 1, 0, 1, 1, 1
6.515835, 1, 0, 1, 1, 0
6.516166, 1, 0, 1, 1, 1
6.516499, 1, 0, 1, 1, 0
6.516829, 1, 0, 1, 1, 1
6.517162, 1, 0, 1, 1, 0
6.517493, 1, 0, 1, 1, 1
6.517826, 1, 0, 1, 1, 0
6.518156, 1, 0, 1, 1, 1
6.518489, 1, 0, 1, 1, 0
6.51882, 1, 0, 1, 1, 1
6.519153, 1, 0, 1, 1, 0
6.519483, 1, 0, 1, 1, 1
6.519816, 1, 0, 1, 1, 0
6.520147, 1, 0, 1, 1, 1
6.52048, 1, 0, 1, 1, 0
6.52081, 1, 0, 1, 1, 1
6.521143, 1, 0, 1, 1, 0
6.521474, 1, 0, 1, 1, 1
6.521807, 1, 0, 1, 1, 0
6.522137, 1, 0, 1, 1, 1
6.52247, 1, 0, 1, 1, 0
6.522801, 1, 0, 1, 1, 1
6.523134, 1, 0, 1, 1, 0
6.523464, 1, 0, 1, 1, 1
6.523797, 1, 0, 1, 1, 0
6.524128, 1, 0, 1, 1, 1
6.524461, 1, 0, 1, 1, 0
6.524791, 1, 0, 1, 1, 1
6.525124, 1, 0, 1, 1, 0
6.525455, 1, 0, 1, 1, 1
6.525788, 1, 0, 1, 1, 0
6.526118, 1, 0, 1, 1, 1
6.526451, 1, 0, 1, 1, 0
6.526782, 1, 0, 1, 1, 1
6.527115, 1, 0, 1, 1, 0
6.527445, 1, 0, 1, 1, 1
6.527778, 1, 0, 1, 1, 0
6.528109, 1, 0, 1, 1, 1
6.528442, 1, 0, 1, 1, 0
6.528772, 1, 0, 1, 1, 1
6.529105, 1, 0, 1, 1, 0
6.529436, 1, 0, 1, 1, 1
6.529769, 1, 0, 1, 1, 0
6.530099, 1, 0, 1, 1, 1
6.530432, 1, 0, 1, 1, 0
6.530763, 1, 0, 1, 1, 1
6.531096, 1, 0, 1, 1, 0
6.531426, 1, 0, 1, 1, 1
6.531759, 1, 0, 1, 1, 0
6.53209, 1, 0, 1, 1, 1
6.532423, 1, 0, 1, 1, 0
6.532753, 1, 0, 1, 1, 1
6.533086, 1, 0, 1, 1, 0
6.533417, 1, 0, 1, 1, 1
6.53375, 1, 0, 1, 1, 0
6.53408, 1, 0, 1, 1, 1
6.534413, 1, 0, 1, 1, 0
6.534744, 1, 0, 1, 1, 1
6.535077, 1, 0, 1, 1, 0
6.535407, 1, 0, 1, 1, 1
6.53574, 1, 0, 1, 1, 0
6.536071, 1, 0, 1, 1, 1
6.536404, 1, 0, 1, 1, 0
6.536734, 1, 0, 1, 1, 1
6.537733, 1, 0, 1, 1, 0
6.538064, 1, 0, 1, 1, 1
6.539063, 1, 0, 1, 1, 0
6.539394, 1, 0, 1, 1, 1
6.540393, 1, 0, 1, 1, 0
6.540724, 1, 0, 1, 1, 1
6.541723, 1, 0, 1, 1, 0
6.542053, 1, 0, 1, 1, 1
6.542387, 1, 0, 1, 1, 0
6.542717, 1, 0, 1, 1, 1
6.54305, 1, 0, 1, 1, 0
6.54338, 1, 0, 1, 1, 1
6.543714, 1, 0, 1, 1, 0
6.544044, 1, 0, 1, 1, 1
6.544377, 1, 0, 1, 1, 0
6.544707, 1, 0, 1, 1, 1
6.545041, 1, 0, 1, 1, 0
6.545371, 1, 0, 1, 1, 1
6.545704, 1, 0, 1, 1, 0
6.546034, 1, 0, 1, 1, 1
6.546368, 1, 0, 1, 1, 0
6.546698, 1, 0, 1, 1, 1
6.547031, 1, 0, 1, 1, 0
6.547361, 1, 0, 1, 1, 1
6.547695, 1, 0, 1, 1, 0
6.548025, 1, 0, 1, 1, 1
6.548358, 1, 0, 1, 1, 0
6.548688, 1, 0, 1, 1, 1
6.549022, 1, 0, 1, 1, 0
6.549352, 1, 0, 1, 1, 1
6.549685, 1, 0, 1, 1, 0
6.550015, 1, 0, 1, 1, 1
6.550349, 1, 0, 1, 1, 0
6.550679, 1, 0, 1, 1, 1
6.551012, 1, 0, 1, 1, 0
6.551342, 1, 0, 1, 1, 1
6.551676, 1, 0, 1, 1, 0
6.552006, 1, 0, 1, 1, 1
6.552339, 1, 0, 1, 1, 0
6.552669, 1, 0, 1, 1, 1
6.553003, 1, 0, 1, 1, 0
6.553333, 1, 0, 1, 1, 1
6.553666, 1, 0, 1, 1, 0
6.553996, 1, 0, 1, 1, 1
6.55433, 1, 0, 1, 1, 0
6.55466, 1, 0, 1, 1, 1
6.554993, 1, 0, 1, 1, 0
6.555323, 1, 0, 1, 1, 1
6.555657, 1, 0, 1, 1, 0
6.555987, 1, 0, 1, 1, 1
6.55632, 1, 0, 1, 1, 0
6.55665, 1, 0, 1, 1, 1
6.556983, 1, 0, 1, 1, 0
6.557314, 1, 0, 1, 1, 1
6.557647, 1, 0, 1, 1, 0
6.557977, 1, 0, 1, 1, 1
6.55831, 1, 0, 1, 1, 0
6.558641, 1, 0, 1, 1, 1
6.558974, 1, 0, 1, 1, 0
6.559304, 1, 0, 1, 1, 1
6.559637, 1, 0, 1, 1, 0
6.559968, 1, 0, 1, 1, 1
6.560301, 1, 0, 1, 1, 0
6.560631, 1, 0, 1, 1, 1
6.560965, 1, 0, 1, 1, 0
6.561295, 1, 0, 1, 1, 1
6.561628, 1, 0, 1, 1, 0
6.561958, 1, 0, 1, 1, 1
6.562291, 1, 0, 1, 1, 0
6.562622, 1, 0, 1, 1, 1
6.562955, 1, 0, 1, 1, 0
6.563285, 1, 0, 1, 1, 1
6.563618, 1, 0, 1, 1, 0
6.563949, 1, 0, 1, 1, 1
6.564282, 1, 0, 1, 1, 0
6.564612, 1, 0, 1, 1, 1
6.564945, 1, 0, 1, 1, 0
6.565276, 1, 0, 1, 1, 1
6.565609, 1, 0, 1, 1, 0
6.565939, 1, 0, 1, 1, 1
6.566272, 1, 0, 1, 1, 0
6.566603, 1, 0, 1, 1, 1
6.566936, 1, 0, 1, 1, 0
6.567266, 1, 0, 1, 1, 1
6.567599, 1, 0, 1, 1, 0
6.56793, 1, 0, 1, 1, 1
6.568263, 1, 0, 1, 1, 0
6.568593, 1, 0, 1, 1, 1
6.568926, 1, 0, 1, 1, 0
6.569257, 1, 0, 1, 1, 1
6.56959, 1, 0, 1, 1, 0
6.56992, 1, 0, 1, 1, 1
6.570253, 1, 0, 1, 1, 0
6.570584, 1, 0, 1, 1, 1
6.570917, 1, 0, 1, 1, 0
6.571247, 1, 0, 1, 1, 1
6.57158, 1, 0, 1, 1, 0
6.571911, 1, 0, 1, 1, 1
6.572244, 1, 0, 1, 1, 0
6.572574, 1, 0, 1, 1, 1
6.572907, 1, 0, 1, 1, 0
6.573238, 1, 0, 1, 1, 1
6.573571, 1, 0, 1, 1, 0
6.573901, 1, 0, 1, 1, 1
6.574234, 1, 0, 1, 1, 0
6.574565, 1, 0, 1, 1, 1
6.574898, 1, 0, 1, 1, 0
6.575228, 1, 0, 1, 1, 1
6.575561, 1, 0, 1, 1, 0
6.575892, 1, 0, 1, 1, 1
6.576225, 1, 0, 1, 1, 0
6.576555, 1, 0, 1, 1, 1
6.576888, 1, 0, 1, 1, 0
6.577219, 1, 0, 1, 1, 1
6.577552, 1, 0, 1, 1, 0
6.577882, 1, 0, 1, 1, 1
6.578215, 1, 0, 1, 1, 0
6.578546, 1, 0, 1, 1, 1
6.578879, 1, 0, 1, 1, 0
6.579209, 1, 0, 1, 1, 1
6.579542, 1, 0, 1, 1, 0
6.579873, 1, 0, 1, 1, 1
